"rules","support","confidence","lift","count"
"{} => {Hipertension=0}",0.80275407818904,0.80275407818904,1,88726
"{} => {Scholarship=0}",0.901734417834556,0.901734417834556,1,99666
"{} => {Diabetes=0}",0.928135206782053,0.928135206782053,1,102584
"{} => {Alcoholism=0}",0.969600188189311,0.969600188189311,1,107167
"{} => {Handcap=0}",0.979724411229835,0.979724411229835,1,108286
"{SMS_received=0} => {Alcoholism=0}",0.656237842337167,0.966513425278166,0.996816458011514,72532
"{SMS_received=0} => {Handcap=0}",0.663548273272594,0.977280298487574,0.997505305865357,73340
"{Hipertension=0} => {Scholarship=0}",0.721534104788875,0.898823343777472,0.996771694637014,79749
"{Scholarship=0} => {Hipertension=0}",0.721534104788875,0.800162542893263,0.996771694637014,79749
"{Hipertension=0} => {Diabetes=0}",0.789571778841369,0.983578657890585,1.05973639476597,87269
"{Diabetes=0} => {Hipertension=0}",0.789571778841369,0.850707712703735,1.05973639476597,87269
"{Hipertension=0} => {Alcoholism=0}",0.784360382530965,0.977086761490431,1.00772129934824,86693
"{Alcoholism=0} => {Hipertension=0}",0.784360382530965,0.808952382729758,1.00772129934824,86693
"{Hipertension=0} => {Handcap=0}",0.791236530440526,0.985652458129522,1.0060507289925,87453
"{Handcap=0} => {Hipertension=0}",0.791236530440526,0.807611325563785,1.0060507289925,87453
"{Scholarship=0} => {Diabetes=0}",0.835017687985741,0.926012883029318,0.997713346355976,92292
"{Diabetes=0} => {Scholarship=0}",0.835017687985741,0.899672463542073,0.997713346355976,92292
"{Scholarship=0} => {Alcoholism=0}",0.876111719308404,0.971585094214677,1.00204713865524,96834
"{Alcoholism=0} => {Scholarship=0}",0.876111719308404,0.903580393218061,1.00204713865524,96834
"{Scholarship=0} => {Handcap=0}",0.883069295285315,0.979300864888728,0.999567688284326,97603
"{Handcap=0} => {Scholarship=0}",0.883069295285315,0.9013445874813,0.999567688284326,97603
"{Diabetes=0} => {Alcoholism=0}",0.900739185900278,0.970482726351088,1.00091020832352,99556
"{Alcoholism=0} => {Diabetes=0}",0.900739185900278,0.928980003172618,1.00091020832352,99556
"{Diabetes=0} => {Handcap=0}",0.911469595664408,0.982043983467207,1.00236757623959,100742
"{Handcap=0} => {Diabetes=0}",0.911469595664408,0.930332637644756,1.00236757623959,100742
"{Alcoholism=0} => {Handcap=0}",0.95003030933618,0.979816548004516,1.0000940435633,105004
"{Handcap=0} => {Alcoholism=0}",0.95003030933618,0.969691372845982,1.0000940435633,105004
"{Scholarship=0,Hipertension=0} => {Diabetes=0}",0.709609416703611,0.983473146998708,1.05962271424712,78431
"{Hipertension=0,Diabetes=0} => {Scholarship=0}",0.709609416703611,0.898726924795746,0.996664768495771,78431
"{Scholarship=0,Diabetes=0} => {Hipertension=0}",0.709609416703611,0.849813634984614,1.05862263185475,78431
"{Scholarship=0,Hipertension=0} => {Alcoholism=0}",0.706044676866286,0.978532646177382,1.009212516764,78037
"{Hipertension=0,Alcoholism=0} => {Scholarship=0}",0.706044676866286,0.900153414923927,0.998246708920764,78037
"{Scholarship=0,Alcoholism=0} => {Hipertension=0}",0.706044676866286,0.805884296837888,1.00389934941957,78037
"{Scholarship=0,Hipertension=0} => {Handcap=0}",0.71125607317669,0.98575530727658,1.00615570662282,78613
"{Hipertension=0,Handcap=0} => {Scholarship=0}",0.71125607317669,0.898917132631242,0.996875704034809,78613
"{Scholarship=0,Handcap=0} => {Hipertension=0}",0.71125607317669,0.805436308310195,1.00334128495143,78613
"{Hipertension=0,Diabetes=0} => {Alcoholism=0}",0.771865697974251,0.977575083935876,1.00822493213564,85312
"{Hipertension=0,Alcoholism=0} => {Diabetes=0}",0.771865697974251,0.984070224816306,1.06026602333962,85312
"{Diabetes=0,Alcoholism=0} => {Hipertension=0}",0.771865697974251,0.85692474587167,1.06748102458082,85312
"{Hipertension=0,Diabetes=0} => {Handcap=0}",0.77842518117745,0.985882730408278,1.00628576680121,86037
"{Hipertension=0,Handcap=0} => {Diabetes=0}",0.77842518117745,0.983808445679394,1.05998397484604,86037
"{Diabetes=0,Handcap=0} => {Hipertension=0}",0.77842518117745,0.854033074586568,1.06387883635946,86037
"{Hipertension=0,Alcoholism=0} => {Handcap=0}",0.773168547051852,0.985731258579124,1.00613116023285,85456
"{Hipertension=0,Handcap=0} => {Alcoholism=0}",0.773168547051852,0.977164877134003,1.00780186414652,85456
"{Alcoholism=0,Handcap=0} => {Hipertension=0}",0.773168547051852,0.813835663403299,1.01380445832086,85456
"{Scholarship=0,Diabetes=0} => {Alcoholism=0}",0.812073068119102,0.972521995405886,1.00301341444872,89756
"{Scholarship=0,Alcoholism=0} => {Diabetes=0}",0.812073068119102,0.926905838858252,0.998675443066034,89756
"{Diabetes=0,Alcoholism=0} => {Scholarship=0}",0.812073068119102,0.901562939451163,0.999809834935873,89756
"{Scholarship=0,Diabetes=0} => {Handcap=0}",0.819817782080397,0.981796905473931,1.0021153849188,90612
"{Scholarship=0,Handcap=0} => {Diabetes=0}",0.819817782080397,0.92837310328576,1.00025631664651,90612
"{Diabetes=0,Handcap=0} => {Scholarship=0}",0.819817782080397,0.899446109864803,0.997462326019175,90612
"{Scholarship=0,Alcoholism=0} => {Handcap=0}",0.858116116424041,0.979459693909164,0.999729804302478,94845
"{Scholarship=0,Handcap=0} => {Alcoholism=0}",0.858116116424041,0.971742671844103,1.00220965680586,94845
"{Alcoholism=0,Handcap=0} => {Scholarship=0}",0.858116116424041,0.903251304712201,1.0016821880674,94845
"{Diabetes=0,Alcoholism=0} => {Handcap=0}",0.884652618817122,0.982140704728997,1.00246629916685,97778
"{Diabetes=0,Handcap=0} => {Alcoholism=0}",0.884652618817122,0.970578308947609,1.00100878771499,97778
"{Alcoholism=0,Handcap=0} => {Diabetes=0}",0.884652618817122,0.931183573959087,1.00328439989644,97778
"{Scholarship=0,Hipertension=0,Diabetes=0} => {Alcoholism=0}",0.694662842563356,0.978936899950275,1.00962944507921,76779
"{Scholarship=0,Hipertension=0,Alcoholism=0} => {Diabetes=0}",0.694662842563356,0.983879441803247,1.06006046814501,76779
"{Hipertension=0,Diabetes=0,Alcoholism=0} => {Scholarship=0}",0.694662842563356,0.899978900975244,0.998053177493737,76779
"{Scholarship=0,Diabetes=0,Alcoholism=0} => {Hipertension=0}",0.694662842563356,0.855419136325148,1.06560546942959,76779
"{Scholarship=0,Hipertension=0,Diabetes=0} => {Handcap=0}",0.699693287612981,0.986025933623185,1.00643193363472,77335
"{Scholarship=0,Hipertension=0,Handcap=0} => {Diabetes=0}",0.699693287612981,0.98374314680778,1.05991361993316,77335
"{Hipertension=0,Diabetes=0,Handcap=0} => {Scholarship=0}",0.699693287612981,0.898857468298523,0.996809537842703,77335
"{Scholarship=0,Diabetes=0,Handcap=0} => {Hipertension=0}",0.699693287612981,0.853474153533748,1.06318258196723,77335
"{Scholarship=0,Hipertension=0,Alcoholism=0} => {Handcap=0}",0.696065214834384,0.985865679100939,1.00626836261372,76934
"{Scholarship=0,Hipertension=0,Handcap=0} => {Alcoholism=0}",0.696065214834384,0.978642209303805,1.00932551501602,76934
"{Hipertension=0,Alcoholism=0,Handcap=0} => {Scholarship=0}",0.696065214834384,0.900276165512076,0.998382836128201,76934
"{Scholarship=0,Alcoholism=0,Handcap=0} => {Hipertension=0}",0.696065214834384,0.811155042437661,1.01046517791298,76934
"{Hipertension=0,Diabetes=0,Alcoholism=0} => {Handcap=0}",0.761035765016693,0.985969148537134,1.00637397337018,84115
"{Hipertension=0,Diabetes=0,Handcap=0} => {Alcoholism=0}",0.761035765016693,0.97766077385311,1.00831330868329,84115
"{Hipertension=0,Alcoholism=0,Handcap=0} => {Diabetes=0}",0.761035765016693,0.984307713911253,1.06052190103202,84115
"{Diabetes=0,Alcoholism=0,Handcap=0} => {Hipertension=0}",0.761035765016693,0.860265090306613,1.07164213011202,84115
"{Scholarship=0,Diabetes=0,Alcoholism=0} => {Handcap=0}",0.797416015996091,0.981951067338117,1.00227273719299,88136
"{Scholarship=0,Diabetes=0,Handcap=0} => {Alcoholism=0}",0.797416015996091,0.972674700922615,1.00317090773161,88136
"{Scholarship=0,Alcoholism=0,Handcap=0} => {Diabetes=0}",0.797416015996091,0.92926353524171,1.00121569406204,88136
"{Diabetes=0,Alcoholism=0,Handcap=0} => {Scholarship=0}",0.797416015996091,0.901388860479863,0.999616785887442,88136
"{Scholarship=0,Hipertension=0,Diabetes=0,Alcoholism=0} => {Handcap=0}",0.685036235489971,0.986142044048503,1.00655044698806,75715
"{Scholarship=0,Hipertension=0,Diabetes=0,Handcap=0} => {Alcoholism=0}",0.685036235489971,0.979052175599664,1.00974833495856,75715
"{Scholarship=0,Hipertension=0,Alcoholism=0,Handcap=0} => {Diabetes=0}",0.685036235489971,0.984155249954506,1.0603576319087,75715
"{Hipertension=0,Diabetes=0,Alcoholism=0,Handcap=0} => {Scholarship=0}",0.685036235489971,0.900136717589015,0.998228192010927,75715
"{Scholarship=0,Diabetes=0,Alcoholism=0,Handcap=0} => {Hipertension=0}",0.685036235489971,0.859070073522738,1.07015348394211,75715
