"rules","support","confidence","lift","count"
"{} => {Hipertension=0}",0.80308516801854,0.80308516801854,1,88712
"{} => {Scholarship=0}",0.901723638470452,0.901723638470452,1,99608
"{} => {Diabetes=0}",0.928175695249131,0.928175695249131,1,102530
"{} => {Alcoholism=0}",0.969582850521437,0.969582850521437,1,107104
"{} => {Handcap=0}",0.979749058516802,0.979749058516802,1,108227
"{ScheduledDay=23} => {AppointmentDay=23}",0.0517634704519119,1,8.13491420575889,5718
"{ScheduledDay=23} => {SMS_received=0}",0.0517634704519119,1,1.47236254581806,5718
"{ScheduledDay=23} => {Handcap=0}",0.050550405561993,0.976565232598811,0.99675036593267,5584
"{Neighbourhood=8} => {Hipertension=0}",0.0514285196987254,0.9786391042205,1.2185994004037,5681
"{Neighbourhood=8} => {Scholarship=0}",0.0514737833140209,0.979500430663221,1.08625346932758,5686
"{Neighbourhood=8} => {Diabetes=0}",0.0520622103128621,0.990697674418605,1.06736006931607,5751
"{Neighbourhood=8} => {Alcoholism=0}",0.0524786355735805,0.998621877691645,1.02995002144952,5797
"{Neighbourhood=8} => {Handcap=0}",0.0524967410196987,0.998966408268734,1.01961456312193,5799
"{ScheduledDay=21} => {Scholarship=0}",0.0516457850521437,0.899984224641111,0.998071012275677,5705
"{ScheduledDay=21} => {Diabetes=0}",0.0531032734646582,0.925382552453068,0.996990717586811,5866
"{ScheduledDay=21} => {Alcoholism=0}",0.0554931923522596,0.967029499921123,0.99736654727449,6130
"{ScheduledDay=21} => {Handcap=0}",0.0560725666280417,0.977125729610349,0.997322448147667,6194
"{Neighbourhood=20} => {Hipertension=0}",0.0652520278099652,0.93404172605935,1.16306683681373,7208
"{Neighbourhood=20} => {Scholarship=0}",0.0684204808806489,0.97939613839575,1.08613781053478,7558
"{Neighbourhood=20} => {Diabetes=0}",0.067587630359212,0.967474407153039,1.0423397338511,7466
"{Neighbourhood=20} => {Alcoholism=0}",0.0697693366164542,0.998704159647531,1.0300348847037,7707
"{Neighbourhood=20} => {Handcap=0}",0.0698055475086906,0.999222495788519,1.0198759438475,7711
