"rules","support","confidence","lift","count"
"{} => {Hipertension=0}",0.80308516801854,0.80308516801854,1,88712
"{} => {Scholarship=0}",0.901723638470452,0.901723638470452,1,99608
"{} => {Diabetes=0}",0.928175695249131,0.928175695249131,1,102530
"{} => {Alcoholism=0}",0.969582850521437,0.969582850521437,1,107104
"{} => {Handcap=0}",0.979749058516802,0.979749058516802,1,108227
"{ScheduledDay=[21,23]} => {Scholarship=0}",0.214386587485516,0.897521412870462,0.995339785472278,23682
"{ScheduledDay=[21,23]} => {Diabetes=0}",0.220379490150637,0.922610475252028,0.994004130871354,24344
"{ScheduledDay=[21,23]} => {Alcoholism=0}",0.230355590961761,0.964375047373607,0.99462882089444,25446
"{ScheduledDay=[21,23]} => {Handcap=0}",0.2335783603708,0.977867050708709,0.99807909199633,25802
"{Neighbourhood=[15,26)} => {Hipertension=0}",0.200382024913094,0.828312689443551,1.03141325780833,22135
"{Neighbourhood=[15,26)} => {Scholarship=0}",0.223620365005794,0.924372263593159,1.02511703603681,24702
"{Neighbourhood=[15,26)} => {Diabetes=0}",0.227006083429896,0.938367698237473,1.01098068290358,25076
"{Neighbourhood=[15,26)} => {Alcoholism=0}",0.23797798377752,0.98372188751263,1.01458259805605,26288
"{Neighbourhood=[15,26)} => {Handcap=0}",0.238258618192352,0.984881936908281,1.00523897251736,26319
"{Neighbourhood=[57,81]} => {Scholarship=0}",0.213408893395133,0.876845824809373,0.972410822341003,23574
"{Neighbourhood=[57,81]} => {Diabetes=0}",0.225421856894554,0.926204203087223,0.997875949378982,24901
"{Neighbourhood=[57,81]} => {Alcoholism=0}",0.232727404403244,0.956220941045193,0.986218909019422,25708
"{Neighbourhood=[57,81]} => {Handcap=0}",0.238439672653534,0.979691277664125,0.999941024844909,26339
"{Age=[38, 56)} => {Scholarship=0}",0.216830822711472,0.890673806336457,0.987745877270404,23952
"{Age=[38, 56)} => {Diabetes=0}",0.225195538818076,0.925033467202142,0.99661461934085,24876
"{Age=[38, 56)} => {Alcoholism=0}",0.228273464658169,0.937676632455749,0.967092839927471,25216
