"rules","support","confidence","lift","count"
"{} => {Alcoholism=0}",0.969582850521437,0.969582850521437,1,107104
"{} => {Handcap=0}",0.979749058516802,0.979749058516802,1,108227
"{Neighbourhood=47} => {Hipertension=0}",0.0514285196987254,0.9786391042205,1.2185994004037,5681
"{Neighbourhood=47} => {Scholarship=0}",0.0514737833140209,0.979500430663221,1.08625346932758,5686
"{Neighbourhood=47} => {Diabetes=0}",0.0520622103128621,0.990697674418605,1.06736006931607,5751
"{Neighbourhood=47} => {Alcoholism=0}",0.0524786355735805,0.998621877691645,1.02995002144952,5797
"{Neighbourhood=47} => {Handcap=0}",0.0524967410196987,0.998966408268734,1.01961456312193,5799
"{ScheduledDay=6} => {Alcoholism=0}",0.0560363557358053,0.965076395385095,0.995352171159052,6190
"{ScheduledDay=6} => {Handcap=0}",0.0569687862108922,0.981135017149984,1.00141460573106,6293
"{ScheduledDay=3} => {Alcoholism=0}",0.0598837630359212,0.966398831263696,0.996716093672626,6615
"{ScheduledDay=3} => {Handcap=0}",0.060426926419467,0.975164353542732,0.995320531380749,6675
"{ScheduledDay=2} => {Alcoholism=0}",0.0627715816917729,0.968435754189944,0.998816917676632,6934
"{ScheduledDay=2} => {Handcap=0}",0.0635229577056779,0.980027932960894,1.00028463864463,7017
"{Neighbourhood=36} => {Scholarship=0}",0.0684204808806489,0.97939613839575,1.08613781053478,7558
"{Neighbourhood=36} => {Diabetes=0}",0.067587630359212,0.967474407153039,1.0423397338511,7466
"{Neighbourhood=36} => {Alcoholism=0}",0.0697693366164542,0.998704159647531,1.0300348847037,7707
"{Neighbourhood=36} => {Handcap=0}",0.0698055475086906,0.999222495788519,1.0198759438475,7711
"{Diabetes=1} => {Alcoholism=0}",0.0688188006952491,0.958154776909503,0.988213411978371,7602
"{AppointmentDay=3} => {Alcoholism=0}",0.073046422363847,0.967970249520154,0.998336809484186,8069
"{AppointmentDay=3} => {Handcap=0}",0.0737525347624566,0.977327255278311,0.997528139254191,8147
"{AppointmentDay=6} => {Alcoholism=0}",0.0752462340672074,0.969894982497083,1.00032192398564,8312
"{AppointmentDay=6} => {Handcap=0}",0.0760338209733488,0.980046674445741,1.00030376750695,8399
"{AppointmentDay=2} => {Alcoholism=0}",0.0760157155272306,0.966839378238342,0.997170461212655,8397
"{AppointmentDay=2} => {Handcap=0}",0.0769119351100811,0.978238341968912,0.998458057668178,8496
"{Scholarship=1} => {Alcoholism=0}",0.0934965237543453,0.951363301400147,0.981208878528028,10328
"{Scholarship=1} => {Handcap=0}",0.096664976825029,0.983603537214444,1.00393414891715,10678
"{Hipertension=1} => {Handcap=0}",0.188188006952491,0.955682236116219,0.975435727963836,20788
"{SMS_received=1} => {Alcoholism=0}",0.313151796060255,0.976099777081746,1.00672137152261,34592
"{SMS_received=1} => {Handcap=0}",0.315994351100811,0.984960072236801,1.00531872286551,34906
"{Gender=0} => {Handcap=0}",0.341477766512167,0.975459012154125,0.995621280443819,37721
"{Gender=1} => {Alcoholism=0}",0.638859719003476,0.982965150291111,1.0138021209456,70571
"{Gender=1} => {Handcap=0}",0.638271292004635,0.982059782154498,1.00235848518313,70506
"{SMS_received=0} => {Alcoholism=0}",0.656431054461182,0.9665044985005,0.996825075836189,72512
"{SMS_received=0} => {Handcap=0}",0.663754707415991,0.97728757080973,0.997487634526745,73321
"{Hipertension=0} => {Diabetes=0}",0.789895350521437,0.98357606637208,1.05968737536063,87255
"{Hipertension=0} => {Alcoholism=0}",0.784680982039397,0.977083145459464,1.00773558952079,86679
"{Hipertension=0} => {Handcap=0}",0.791561051564311,0.985650193885833,1.00602310899687,87439
"{Scholarship=0} => {Alcoholism=0}",0.876086326767092,0.971568548710947,1.00204799227672,96776
"{Scholarship=0} => {Handcap=0}",0.883084081691773,0.979328969560678,0.999571228007343,97549
"{Diabetes=0} => {Alcoholism=0}",0.900764049826188,0.970467180337462,1.00091207246039,99502
"{Diabetes=0} => {Handcap=0}",0.911527737543453,0.982063786208914,1.00236257199942,100691
"{Alcoholism=0} => {Handcap=0}",0.950038021436848,0.979842022706902,1.00009488571517,104945
"{Handcap=0} => {Alcoholism=0}",0.950038021436848,0.969674850083621,1.00009488571517,104945
"{Neighbourhood=47,Hipertension=0} => {Scholarship=0}",0.0504055619930475,0.980109135715543,1.08692851545741,5568
"{Neighbourhood=47,Scholarship=0} => {Hipertension=0}",0.0504055619930475,0.979247274006331,1.21935669217057,5568
"{Neighbourhood=47,Hipertension=0} => {Diabetes=0}",0.0512655706836616,0.996831543742299,1.07396859112405,5663
"{Neighbourhood=47,Diabetes=0} => {Hipertension=0}",0.0512655706836616,0.984698313336811,1.22614431513704,5663
"{Neighbourhood=47,Hipertension=0} => {Alcoholism=0}",0.0514013615295481,0.99947192395705,1.03082673483709,5678
"{Neighbourhood=47,Alcoholism=0} => {Hipertension=0}",0.0514013615295481,0.979472140762463,1.21963669579296,5678
"{Neighbourhood=47,Hipertension=0} => {Handcap=0}",0.051392308806489,0.9992958986094,1.01995086386936,5677
"{Neighbourhood=47,Handcap=0} => {Hipertension=0}",0.051392308806489,0.978961889981031,1.21900133256904,5677
"{Neighbourhood=47,Scholarship=0} => {Diabetes=0}",0.0509849362688297,0.990502989799508,1.06715031956708,5632
"{Neighbourhood=47,Diabetes=0} => {Scholarship=0}",0.0509849362688297,0.979307946444097,1.08604000678661,5632
"{Neighbourhood=47,Scholarship=0} => {Alcoholism=0}",0.0514647305909618,0.999824129440732,1.0311899894919,5685
"{Neighbourhood=47,Alcoholism=0} => {Scholarship=0}",0.0514647305909618,0.980679661894083,1.08756122170376,5685
