"rules","support","confidence","lift","count"
"{} => {Hipertension=0}",0.80308516801854,0.80308516801854,1,88712
"{} => {Scholarship=0}",0.901723638470452,0.901723638470452,1,99608
"{} => {Diabetes=0}",0.928175695249131,0.928175695249131,1,102530
"{} => {Alcoholism=0}",0.969582850521437,0.969582850521437,1,107104
"{} => {Handcap=0}",0.979749058516802,0.979749058516802,1,108227
"{Diabetes=1} => {Hipertension=1}",0.0586344872537659,0.816359969750441,4.14575154921445,6477
"{Diabetes=1} => {Scholarship=0}",0.0666733053302433,0.928283337534661,1.02945436709329,7365
"{Diabetes=1} => {Alcoholism=0}",0.0688188006952491,0.958154776909503,0.988213411978371,7602
"{Diabetes=1} => {Handcap=0}",0.0682213209733488,0.949836148222838,0.969468804247439,7536
"{Scholarship=1} => {Gender=1}",0.0801165990730012,0.815217391304348,1.254313367594,8850
"{Scholarship=1} => {Hipertension=0}",0.0812481894553882,0.826731761238025,1.02944468925734,8975
"{Scholarship=1} => {Diabetes=0}",0.0931253621089224,0.947586588061901,1.02091295097698,10287
"{Scholarship=1} => {Alcoholism=0}",0.0934965237543453,0.951363301400147,0.981208878528028,10328
"{Scholarship=1} => {Handcap=0}",0.096664976825029,0.983603537214444,1.00393414891715,10678
"{Hipertension=1} => {Scholarship=0}",0.1798866599073,0.913525193085693,1.01308777336176,19871
"{Hipertension=1} => {Alcoholism=0}",0.184901868482039,0.938994115483634,0.968451654212579,20425
"{Hipertension=1} => {Handcap=0}",0.188188006952491,0.955682236116219,0.975435727963836,20788
"{AppointmentDay=[20,31]} => {Hipertension=0}",0.173441121089224,0.806151645207439,1.00381837109066,19159
"{AppointmentDay=[20,31]} => {Scholarship=0}",0.193420480880649,0.899015400151477,0.996996598288619,21366
"{AppointmentDay=[20,31]} => {Diabetes=0}",0.19972117612978,0.928300934107549,1.00013493012051,22062
"{AppointmentDay=[20,31]} => {Alcoholism=0}",0.20852947566628,0.969241773962804,0.99964822339994,23035
"{AppointmentDay=[20,31]} => {Handcap=0}",0.210810761877173,0.979845156946899,1.00009808473839,23287
