"rules","support","confidence","lift","count"
"{RW=[16.77,20.20]} => {index=[37.8,50.0]}",0.06,1,3.84615384615385,12
"{FL=[ 7.2,11.2)} => {BD=[ 6.10, 9.97)}",0.11,1,8,22
"{FL=[ 7.2,11.2)} => {RW=[ 6.50, 9.93)}",0.11,1,7.14285714285714,22
"{FL=[ 7.2,11.2)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{CL=[14.7,22.9)} => {index=[ 1.0,13.2)}",0.115,1,3.84615384615385,23
"{CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.115,1,7.14285714285714,23
"{CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.115,1,3.84615384615385,23
"{BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.125,1,3.84615384615385,25
"{CW=[45.2,54.6]} => {CL=[39.4,47.6]}",0.13,1,5.71428571428571,26
"{CW=[45.2,54.6]} => {index=[37.8,50.0]}",0.13,1,3.84615384615385,26
"{RW=[ 6.50, 9.93)} => {index=[ 1.0,13.2)}",0.14,1,3.84615384615385,28
"{RW=[16.77,20.20],CW=[45.2,54.6]} => {BD=[17.73,21.60]}",0.05,1,6.06060606060606,10
"{RW=[16.77,20.20],CW=[45.2,54.6]} => {FL=[19.1,23.1]}",0.05,1,5.88235294117647,10
"{RW=[16.77,20.20],CW=[45.2,54.6]} => {CL=[39.4,47.6]}",0.05,1,5.71428571428571,10
"{RW=[16.77,20.20],CW=[45.2,54.6]} => {index=[37.8,50.0]}",0.05,1,3.84615384615385,10
"{RW=[16.77,20.20],BD=[17.73,21.60]} => {FL=[19.1,23.1]}",0.055,1,5.88235294117647,11
"{FL=[19.1,23.1],RW=[16.77,20.20]} => {BD=[17.73,21.60]}",0.055,1,6.06060606060606,11
"{RW=[16.77,20.20],BD=[17.73,21.60]} => {CL=[39.4,47.6]}",0.055,1,5.71428571428571,11
"{RW=[16.77,20.20],CL=[39.4,47.6]} => {BD=[17.73,21.60]}",0.055,1,6.06060606060606,11
"{RW=[16.77,20.20],BD=[17.73,21.60]} => {index=[37.8,50.0]}",0.055,1,3.84615384615385,11
"{FL=[19.1,23.1],RW=[16.77,20.20]} => {CL=[39.4,47.6]}",0.055,1,5.71428571428571,11
"{RW=[16.77,20.20],CL=[39.4,47.6]} => {FL=[19.1,23.1]}",0.055,1,5.88235294117647,11
"{FL=[19.1,23.1],RW=[16.77,20.20]} => {index=[37.8,50.0]}",0.055,1,3.84615384615385,11
"{RW=[16.77,20.20],CL=[39.4,47.6]} => {index=[37.8,50.0]}",0.055,1,3.84615384615385,11
"{sex=[0.75,1.00],RW=[16.77,20.20]} => {index=[37.8,50.0]}",0.055,1,3.84615384615385,11
"{FL=[ 7.2,11.2),CL=[14.7,22.9)} => {CW=[17.1,26.5)}",0.1,1,8.69565217391304,20
"{FL=[ 7.2,11.2),CW=[17.1,26.5)} => {CL=[14.7,22.9)}",0.1,1,8.69565217391304,20
"{FL=[ 7.2,11.2),CL=[14.7,22.9)} => {BD=[ 6.10, 9.97)}",0.1,1,8,20
"{FL=[ 7.2,11.2),CL=[14.7,22.9)} => {RW=[ 6.50, 9.93)}",0.1,1,7.14285714285714,20
"{FL=[ 7.2,11.2),CL=[14.7,22.9)} => {index=[ 1.0,13.2)}",0.1,1,3.84615384615385,20
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {CL=[14.7,22.9)}",0.06,1,8.69565217391304,12
"{FL=[ 7.2,11.2),CW=[17.1,26.5)} => {BD=[ 6.10, 9.97)}",0.1,1,8,20
"{FL=[ 7.2,11.2),CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.1,1,7.14285714285714,20
"{FL=[ 7.2,11.2),CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.1,1,3.84615384615385,20
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {CW=[17.1,26.5)}",0.06,1,8.69565217391304,12
"{FL=[ 7.2,11.2),BD=[ 6.10, 9.97)} => {RW=[ 6.50, 9.93)}",0.11,1,7.14285714285714,22
"{FL=[ 7.2,11.2),RW=[ 6.50, 9.93)} => {BD=[ 6.10, 9.97)}",0.11,1,8,22
"{FL=[ 7.2,11.2),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{index=[ 1.0,13.2),FL=[ 7.2,11.2)} => {BD=[ 6.10, 9.97)}",0.11,1,8,22
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {BD=[ 6.10, 9.97)}",0.06,1,8,12
"{sex=[0.00,0.25),FL=[ 7.2,11.2)} => {BD=[ 6.10, 9.97)}",0.05,1,8,10
"{FL=[ 7.2,11.2),RW=[ 6.50, 9.93)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{index=[ 1.0,13.2),FL=[ 7.2,11.2)} => {RW=[ 6.50, 9.93)}",0.11,1,7.14285714285714,22
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {RW=[ 6.50, 9.93)}",0.06,1,7.14285714285714,12
"{sex=[0.00,0.25),FL=[ 7.2,11.2)} => {RW=[ 6.50, 9.93)}",0.05,1,7.14285714285714,10
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {index=[ 1.0,13.2)}",0.06,1,3.84615384615385,12
"{sex=[0.00,0.25),FL=[ 7.2,11.2)} => {index=[ 1.0,13.2)}",0.05,1,3.84615384615385,10
"{CW=[17.1,26.5),BD=[ 6.10, 9.97)} => {CL=[14.7,22.9)}",0.105,1,8.69565217391304,21
"{CL=[14.7,22.9),CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.11,1,7.14285714285714,22
"{RW=[ 6.50, 9.93),CL=[14.7,22.9)} => {CW=[17.1,26.5)}",0.11,1,8.69565217391304,22
"{CL=[14.7,22.9),CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{sex=[0.75,1.00],CW=[17.1,26.5)} => {CL=[14.7,22.9)}",0.065,1,8.69565217391304,13
"{CL=[14.7,22.9),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{sex=[0.75,1.00],CL=[14.7,22.9)} => {BD=[ 6.10, 9.97)}",0.07,1,8,14
"{sex=[0.75,1.00],BD=[ 6.10, 9.97)} => {CL=[14.7,22.9)}",0.07,1,8.69565217391304,14
"{RW=[ 6.50, 9.93),CL=[14.7,22.9)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{sex=[0.75,1.00],RW=[ 6.50, 9.93)} => {CL=[14.7,22.9)}",0.065,1,8.69565217391304,13
"{sex=[0.75,1.00],CL=[14.7,22.9)} => {index=[ 1.0,13.2)}",0.07,1,3.84615384615385,14
"{CW=[17.1,26.5),BD=[ 6.10, 9.97)} => {RW=[ 6.50, 9.93)}",0.105,1,7.14285714285714,21
"{CW=[17.1,26.5),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.105,1,3.84615384615385,21
"{sex=[0.75,1.00],CW=[17.1,26.5)} => {BD=[ 6.10, 9.97)}",0.065,1,8,13
"{RW=[ 6.50, 9.93),CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.115,1,3.84615384615385,23
"{index=[ 1.0,13.2),CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.115,1,7.14285714285714,23
"{sex=[0.75,1.00],CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.065,1,7.14285714285714,13
"{sex=[0.75,1.00],RW=[ 6.50, 9.93)} => {CW=[17.1,26.5)}",0.065,1,8.69565217391304,13
"{sex=[0.00,0.25),CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.05,1,7.14285714285714,10
"{sex=[0.75,1.00],CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.065,1,3.84615384615385,13
"{sex=[0.00,0.25),CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.05,1,3.84615384615385,10
"{RW=[ 6.50, 9.93),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.12,1,3.84615384615385,24
"{sex=[0.75,1.00],RW=[ 6.50, 9.93)} => {BD=[ 6.10, 9.97)}",0.065,1,8,13
"{sex=[0.00,0.25),BD=[ 6.10, 9.97)} => {RW=[ 6.50, 9.93)}",0.055,1,7.14285714285714,11
"{sex=[0.75,1.00],BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.07,1,3.84615384615385,14
"{sex=[0.00,0.25),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.055,1,3.84615384615385,11
"{CW=[45.2,54.6],BD=[17.73,21.60]} => {CL=[39.4,47.6]}",0.125,1,5.71428571428571,25
"{CW=[45.2,54.6],BD=[17.73,21.60]} => {index=[37.8,50.0]}",0.125,1,3.84615384615385,25
"{sex=[0.75,1.00],CW=[45.2,54.6]} => {BD=[17.73,21.60]}",0.05,1,6.06060606060606,10
"{FL=[19.1,23.1],CW=[45.2,54.6]} => {CL=[39.4,47.6]}",0.125,1,5.71428571428571,25
"{FL=[19.1,23.1],CW=[45.2,54.6]} => {index=[37.8,50.0]}",0.125,1,3.84615384615385,25
"{sex=[0.75,1.00],CW=[45.2,54.6]} => {FL=[19.1,23.1]}",0.05,1,5.88235294117647,10
"{CL=[39.4,47.6],CW=[45.2,54.6]} => {index=[37.8,50.0]}",0.13,1,3.84615384615385,26
"{index=[37.8,50.0],CW=[45.2,54.6]} => {CL=[39.4,47.6]}",0.13,1,5.71428571428571,26
"{RW=[13.35,16.77),CW=[45.2,54.6]} => {CL=[39.4,47.6]}",0.08,1,5.71428571428571,16
"{sex=[0.75,1.00],CW=[45.2,54.6]} => {CL=[39.4,47.6]}",0.05,1,5.71428571428571,10
"{sex=[0.00,0.25),CW=[45.2,54.6]} => {CL=[39.4,47.6]}",0.08,1,5.71428571428571,16
"{RW=[13.35,16.77),CW=[45.2,54.6]} => {index=[37.8,50.0]}",0.08,1,3.84615384615385,16
"{sex=[0.75,1.00],CW=[45.2,54.6]} => {index=[37.8,50.0]}",0.05,1,3.84615384615385,10
"{sex=[0.00,0.25),CW=[45.2,54.6]} => {index=[37.8,50.0]}",0.08,1,3.84615384615385,16
"{sex=[0.75,1.00],RW=[ 6.50, 9.93)} => {index=[ 1.0,13.2)}",0.065,1,3.84615384615385,13
"{sex=[0.00,0.25),RW=[ 6.50, 9.93)} => {index=[ 1.0,13.2)}",0.075,1,3.84615384615385,15
"{sex=[0.75,1.00],BD=[17.73,21.60]} => {FL=[19.1,23.1]}",0.07,1,5.88235294117647,14
"{sex=[0.75,1.00],BD=[17.73,21.60]} => {CL=[39.4,47.6]}",0.07,1,5.71428571428571,14
"{sex=[0.00,0.25),BD=[17.73,21.60]} => {index=[37.8,50.0]}",0.095,1,3.84615384615385,19
"{sex=[0.75,1.00],FL=[19.1,23.1]} => {CL=[39.4,47.6]}",0.08,1,5.71428571428571,16
"{sex=[0.75,1.00],CL=[39.4,47.6]} => {FL=[19.1,23.1]}",0.08,1,5.88235294117647,16
"{sex=[0.00,0.25),FL=[19.1,23.1]} => {index=[37.8,50.0]}",0.09,1,3.84615384615385,18
"{sex=[0.00,0.25),CL=[39.4,47.6]} => {index=[37.8,50.0]}",0.095,1,3.84615384615385,19
"{index=[13.2,25.5),CL=[22.9,31.2)} => {CW=[26.5,35.9)}",0.15,1,2.85714285714286,30
"{index=[13.2,25.5),FL=[11.2,15.2)} => {RW=[ 9.93,13.35)}",0.16,1,2.35294117647059,32
"{index=[13.2,25.5),RW=[13.35,16.77)} => {FL=[15.2,19.1)}",0.06,1,2.73972602739726,12
"{index=[13.2,25.5),RW=[13.35,16.77)} => {sex=[0.75,1.00]}",0.06,1,2,12
"{index=[13.2,25.5),CW=[35.9,45.2)} => {CL=[31.2,39.4)}",0.065,1,2.53164556962025,13
"{sex=[0.00,0.25),index=[13.2,25.5)} => {RW=[ 9.93,13.35)}",0.12,1,2.35294117647059,24
"{index=[25.5,37.8),BD=[13.85,17.73)} => {CL=[31.2,39.4)}",0.175,1,2.53164556962025,35
"{index=[25.5,37.8),BD=[13.85,17.73)} => {CW=[35.9,45.2)}",0.175,1,2.46913580246914,35
"{index=[25.5,37.8),FL=[11.2,15.2)} => {sex=[0.75,1.00]}",0.055,1,2,11
"{index=[25.5,37.8),FL=[15.2,19.1)} => {CL=[31.2,39.4)}",0.175,1,2.53164556962025,35
"{index=[25.5,37.8),FL=[15.2,19.1)} => {CW=[35.9,45.2)}",0.175,1,2.46913580246914,35
"{sex=[0.00,0.25),index=[25.5,37.8)} => {FL=[15.2,19.1)}",0.12,1,2.73972602739726,24
"{index=[25.5,37.8),RW=[13.35,16.77)} => {CW=[35.9,45.2)}",0.12,1,2.46913580246914,24
"{index=[25.5,37.8),CL=[31.2,39.4)} => {CW=[35.9,45.2)}",0.2,1,2.46913580246914,40
"{sex=[0.00,0.25),index=[25.5,37.8)} => {CL=[31.2,39.4)}",0.12,1,2.53164556962025,24
"{sex=[0.00,0.25),index=[25.5,37.8)} => {CW=[35.9,45.2)}",0.12,1,2.46913580246914,24
"{index=[ 1.0,13.2),RW=[ 9.93,13.35)} => {CW=[26.5,35.9)}",0.11,1,2.85714285714286,22
