"rules","support","confidence","lift","count"
"{Diabetes=1} => {Hipertension=1}",0.0586344872537659,0.816359969750441,4.14575154921445,6477
"{Scholarship=1} => {Gender=1}",0.0801165990730012,0.815217391304348,1.254313367594,8850
"{AppointmentDay=20} => {SMS_received=0}",0.194135646002318,1,1.47236254581806,21445
"{ScheduledDay=[21,23]} => {SMS_received=0}",0.183643539976825,0.768816796786175,1.13197705618378,20286
"{ScheduledDay=[18,20)} => {SMS_received=0}",0.279330822711472,0.820463731121038,1.20802006790476,30856
"{Scholarship=0,Diabetes=1} => {Hipertension=1}",0.0547418163383546,0.821045485403938,4.16954617964603,6047
"{Diabetes=1,Alcoholism=0} => {Hipertension=1}",0.0563169901506373,0.818337279663247,4.15579299653921,6221
"{Diabetes=1,Handcap=0} => {Hipertension=1}",0.0554026651216686,0.812101910828026,4.124127688383,6120
"{Scholarship=1,SMS_received=0} => {Gender=1}",0.0533748551564311,0.801522566612289,1.23324217620219,5896
"{Scholarship=1,Hipertension=0} => {Gender=1}",0.0646817062572422,0.796100278551532,1.22489931150119,7145
"{Scholarship=1,Diabetes=0} => {Gender=1}",0.0754363412514484,0.810051521337611,1.24636503402844,8333
"{Scholarship=1,Alcoholism=0} => {Gender=1}",0.0761605590961761,0.814581719597211,1.25333530759655,8413
"{Scholarship=1,Handcap=0} => {Gender=1}",0.0789487977983778,0.816725978647687,1.25663451688634,8721
"{AppointmentDay=23,SMS_received=0} => {ScheduledDay=[21,23]}",0.0590509125144844,0.909509202453988,3.80762618585149,6523
"{ScheduledDay=20,AppointmentDay=20} => {SMS_received=0}",0.0921657734646582,1,1.47236254581806,10181
"{ScheduledDay=20,SMS_received=0} => {AppointmentDay=20}",0.0921657734646582,0.887310440997037,4.57056938933535,10181
"{AppointmentDay=20,Age=[ 0, 19)} => {SMS_received=0}",0.052143684820394,1,1.47236254581806,5760
"{ScheduledDay=[18,20),AppointmentDay=20} => {SMS_received=0}",0.0603726100811124,1,1.47236254581806,6669
"{Gender=0,AppointmentDay=20} => {SMS_received=0}",0.0681670046349942,1,1.47236254581806,7530
"{Gender=1,AppointmentDay=20} => {SMS_received=0}",0.125968641367323,1,1.47236254581806,13915
"{AppointmentDay=20,Hipertension=0} => {SMS_received=0}",0.157616961181924,1,1.47236254581806,17411
"{AppointmentDay=20,Scholarship=0} => {SMS_received=0}",0.175686196407879,1,1.47236254581806,19407
"{AppointmentDay=20,Diabetes=0} => {SMS_received=0}",0.180773826767092,1,1.47236254581806,19969
"{AppointmentDay=20,Alcoholism=0} => {SMS_received=0}",0.1882966396292,1,1.47236254581806,20800
"{AppointmentDay=20,Handcap=0} => {SMS_received=0}",0.190161500579374,1,1.47236254581806,21006
"{ScheduledDay=[18,20),Hipertension=1} => {SMS_received=0}",0.0579555330243337,0.840378051982148,1.23734116806606,6402
"{ScheduledDay=[21,23],Age=[ 0, 19)} => {SMS_received=0}",0.0512384125144844,0.817210511117528,1.20323014861828,5660
"{ScheduledDay=[21,23],AppointmentDay=[21,23)} => {SMS_received=0}",0.124592627462341,0.837522059270979,1.233136111367,13763
"{AppointmentDay=[21,23),SMS_received=0} => {ScheduledDay=[21,23]}",0.124592627462341,0.856760458167331,3.58679554502373,13763
"{Gender=0,ScheduledDay=[21,23]} => {SMS_received=0}",0.0677777375434531,0.798357858818511,1.17547220948388,7487
"{Gender=1,ScheduledDay=[21,23]} => {SMS_received=0}",0.115865802433372,0.75252822201317,1.10799436876325,12799
"{ScheduledDay=[21,23],Hipertension=0} => {SMS_received=0}",0.147305909617613,0.775558838949526,1.14190378654742,16272
"{ScheduledDay=[21,23],Scholarship=0} => {SMS_received=0}",0.164641874275782,0.767967232497255,1.13072618954451,18187
"{ScheduledDay=[21,23],Diabetes=0} => {SMS_received=0}",0.169530344727694,0.769265527440026,1.13263775039167,18727
"{ScheduledDay=[21,23],Alcoholism=0} => {SMS_received=0}",0.176636732329085,0.766800282952134,1.12900801674141,19512
"{ScheduledDay=[21,23],Handcap=0} => {SMS_received=0}",0.179370654692932,0.767924967056817,1.13066395949303,19814
"{ScheduledDay=[18,20),Neighbourhood=[15,26)} => {SMS_received=0}",0.062409472769409,0.861857732216527,1.26896704473931,6894
"{ScheduledDay=[18,20),Neighbourhood=[57,81]} => {SMS_received=0}",0.0680312137891078,0.824013157894737,1.21324611094547,7515
"{ScheduledDay=[18,20),Age=[38, 56)} => {SMS_received=0}",0.0660034038238702,0.810471320586928,1.19330761689189,7291
"{Age=[19, 38),SMS_received=1} => {Gender=1}",0.0650800260718424,0.771765968867418,1.1874579489229,7189
