"rules","support","confidence","lift","count"
"{Diabetes=1} => {Hipertension=1}",0.0586344872537659,0.816359969750441,4.14575154921445,6477
"{Scholarship=1} => {Gender=1}",0.0801165990730012,0.815217391304348,1.254313367594,8850
"{ScheduledDay=[ 7,14)} => {SMS_received=0}",0.185417873696408,0.818265350964804,1.20478325530125,20482
"{AppointmentDay=[11,20)} => {SMS_received=0}",0.245699956546929,0.889839677387627,1.31016661276837,27141
"{Scholarship=0,Diabetes=1} => {Hipertension=1}",0.0547418163383546,0.821045485403938,4.16954617964603,6047
"{Diabetes=1,Alcoholism=0} => {Hipertension=1}",0.0563169901506373,0.818337279663247,4.15579299653921,6221
"{Diabetes=1,Handcap=0} => {Hipertension=1}",0.0554026651216686,0.812101910828026,4.124127688383,6120
"{Scholarship=1,SMS_received=0} => {Gender=1}",0.0533748551564311,0.801522566612289,1.23324217620219,5896
"{Scholarship=1,Hipertension=0} => {Gender=1}",0.0646817062572422,0.796100278551532,1.22489931150119,7145
"{Scholarship=1,Diabetes=0} => {Gender=1}",0.0754363412514484,0.810051521337611,1.24636503402844,8333
"{Scholarship=1,Alcoholism=0} => {Gender=1}",0.0761605590961761,0.814581719597211,1.25333530759655,8413
"{Scholarship=1,Handcap=0} => {Gender=1}",0.0789487977983778,0.816725978647687,1.25663451688634,8721
"{ScheduledDay=[23,31],AppointmentDay=[20,31]} => {SMS_received=0}",0.0818366164542294,0.751142501038637,1.10595408510139,9040
"{ScheduledDay=[ 7,14),AppointmentDay=[ 6,11)} => {SMS_received=0}",0.0658676129779838,0.863312766967252,1.27110938340914,7276
"{ScheduledDay=[ 7,14),AppointmentDay=[11,20)} => {SMS_received=0}",0.108542149478563,0.963284325540291,1.41830376189914,11990
"{Gender=0,ScheduledDay=[ 7,14)} => {SMS_received=0}",0.0672617323290846,0.837371802096247,1.23291487833069,7430
"{Gender=1,ScheduledDay=[ 7,14)} => {SMS_received=0}",0.118156141367323,0.807773239262285,1.18933506300392,13052
"{ScheduledDay=[ 7,14),Hipertension=0} => {SMS_received=0}",0.1476408603708,0.80986195252756,1.19241040618466,16309
"{ScheduledDay=[ 7,14),Scholarship=0} => {SMS_received=0}",0.167294322132097,0.816976127320955,1.20288505069486,18480
"{ScheduledDay=[ 7,14),Diabetes=0} => {SMS_received=0}",0.171096465816918,0.814901047729919,1.19982978122543,18900
"{ScheduledDay=[ 7,14),Alcoholism=0} => {SMS_received=0}",0.17918960023175,0.815742839480734,1.20106920387071,19794
"{ScheduledDay=[ 7,14),Handcap=0} => {SMS_received=0}",0.181244568366165,0.816583734399217,1.20230730605365,20021
"{ScheduledDay=[14,23),AppointmentDay=[11,20)} => {SMS_received=0}",0.0894318511008111,0.942832601641535,1.3881914096332,9879
"{AppointmentDay=[11,20),Neighbourhood=[28,44)} => {SMS_received=0}",0.0587431199304751,0.889757301522007,1.31004532562915,6489
"{AppointmentDay=[11,20),Age=[38, 56)} => {SMS_received=0}",0.0585168018539977,0.881975712921272,1.29858800602646,6464
"{AppointmentDay=[11,20),Age=[19, 38)} => {SMS_received=0}",0.0606894553881808,0.874396765358028,1.28742904749762,6704
"{Age=[19, 38),SMS_received=1} => {Gender=1}",0.0650800260718424,0.771765968867418,1.1874579489229,7189
"{AppointmentDay=[11,20),Neighbourhood=[59,81]} => {SMS_received=0}",0.0608252462340672,0.887113810404014,1.30615314831681,6719
"{AppointmentDay=[11,20),Age=[56,115]} => {SMS_received=0}",0.0609429316338355,0.910714285714286,1.34090160422716,6732
"{PatientId=[4.17e+12,3.17e+13),AppointmentDay=[11,20)} => {SMS_received=0}",0.061558516801854,0.889819419000262,1.31013678507757,6800
"{PatientId=[9.44e+13,1.00e+15],AppointmentDay=[11,20)} => {SMS_received=0}",0.0618572566628042,0.89180370660402,1.31305837582548,6833
"{PatientId=[3.17e+13,9.44e+13),AppointmentDay=[11,20)} => {SMS_received=0}",0.0615856749710313,0.890794814717821,1.31157292119946,6803
"{PatientId=[3.92e+04,4.17e+12),AppointmentDay=[11,20)} => {SMS_received=0}",0.0606985081112399,0.886904761904762,1.30584535313626,6705
"{AppointmentDay=[11,20),Neighbourhood=[44,59)} => {SMS_received=0}",0.0613774623406721,0.886854153041203,1.30577083854107,6780
"{ScheduledDay=[ 1, 7),Neighbourhood=[44,59)} => {SMS_received=0}",0.0539089658169177,0.763951250801796,1.12481320851142,5955
"{AppointmentDay=[11,20),Age=[ 0, 19)} => {SMS_received=0}",0.0655507676709154,0.892518180697646,1.31411034072089,7241
